answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
C,5f8e174f705774dff4ee934ed3cf9d51,"[{'label': 'A', 'text': 'store'}, {'label': 'B', 'text': 'jar'}, {'label': 'C', 'text': 'dessert'}]",Sally buys a cookie from a bakery.  When might she have it?,store,jar,dessert,2
B,e0c253deff469512e2545c830623f787,"[{'label': 'A', 'text': 'military base'}, {'label': 'B', 'text': 'sky'}, {'label': 'C', 'text': 'hanger'}]",Where would someone be likely to see a moving airplane?,military base,sky,hanger,1
A,8446115d731024f6bd11810ac86329ab,"[{'label': 'A', 'text': 'muttering'}, {'label': 'B', 'text': 'speechless'}, {'label': 'C', 'text': 'stumbling'}]","James is eloquent, usually.  Today he was just doing what to himself?",muttering,speechless,stumbling,0
C,2c25cc629c5d288661a6dab02a983903,"[{'label': 'A', 'text': 'jerseys'}, {'label': 'B', 'text': 'town'}, {'label': 'C', 'text': 'city'}]",What is a place that could have hundreds of sporting goods store?,jerseys,town,city,2
B,e0ef8142a32228a3076218d2c0155c36,"[{'label': 'A', 'text': 'eastern united states'}, {'label': 'B', 'text': 'good repair'}, {'label': 'C', 'text': 'connecticut'}]",What is the payment collected on a toll road designed to do to the condition of roads?,eastern united states,good repair,connecticut,1
A,42da0dfc276c94e4be8e43dcbc658c60,"[{'label': 'A', 'text': 'like popcorn'}, {'label': 'B', 'text': 'disagree with each other'}, {'label': 'C', 'text': 'sign checks'}]",When people are at the movies and everybody has a greasy snack bag you'd think they all what?,like popcorn,disagree with each other,sign checks,0
B,b84a14653484ece38e83f77f029bf8b5,"[{'label': 'A', 'text': 'ownership'}, {'label': 'B', 'text': 'disappointment'}, {'label': 'C', 'text': 'satisfaction'}]","She knew what presents she was getting, none of them were what she wanted and so she felt what?",ownership,disappointment,satisfaction,1
A,fe91847bdbe77c102a16969d738a1912,"[{'label': 'A', 'text': 'tropical seas'}, {'label': 'B', 'text': 'weather report'}, {'label': 'C', 'text': 'caribbean'}]","The storm was started due to warm waters, what kinds of places does this happen?",tropical seas,weather report,caribbean,0
A,59ce12b395fae8547647d0feb8b1e8b8,"[{'label': 'A', 'text': 'linen closet'}, {'label': 'B', 'text': 'walmart'}, {'label': 'C', 'text': 'bathroom sink'}]",Where would you put a washcloth if you do not need to use it?,linen closet,walmart,bathroom sink,0
A,a8c0bdf65da44bf8c01f7cb97e5f9b19,"[{'label': 'A', 'text': 'satisfaction'}, {'label': 'B', 'text': 'indigestion'}, {'label': 'C', 'text': 'dyspepsia'}]",Why would someone want to be eating?,satisfaction,indigestion,dyspepsia,0
C,ef2acd4346712ac3a19e39b1336791b8,"[{'label': 'A', 'text': 'nudity'}, {'label': 'B', 'text': 'dry skin'}, {'label': 'C', 'text': 'cleanliness'}]",Dan's mother always told him that bathing was necessary because it led to what?,nudity,dry skin,cleanliness,2
B,88418e588c6953523a6392ba0ea700dc,"[{'label': 'A', 'text': 'needy'}, {'label': 'B', 'text': 'plain'}, {'label': 'C', 'text': 'poor'}]",What do rich people like in terms of bagels?,needy,plain,poor,1
B,e8bb988bf263c2158fbbe4d35639a3e3,"[{'label': 'A', 'text': 'feild'}, {'label': 'B', 'text': 'tropical forest'}, {'label': 'C', 'text': 'tree'}]",Where are you likely to find a dangerous snake?,feild,tropical forest,tree,1
C,6a0b224a868024d66e226361eea0c4b0,"[{'label': 'A', 'text': 'canada'}, {'label': 'B', 'text': 'country'}, {'label': 'C', 'text': 'civilization'}]","Government, planned cities, workers, institutions, technology and record keeping are characteristics of what among human populations?",canada,country,civilization,2
A,807a3a2dabdd50ed0c76052fd2612632,"[{'label': 'A', 'text': 'fight each other'}, {'label': 'B', 'text': 'fear death'}, {'label': 'C', 'text': 'race cars'}]",What do people do sometimes when they find a good deal?,fight each other,fear death,race cars,0
A,4ec926d0158374e2f72d261a51d9ae46,"[{'label': 'A', 'text': 'countryside'}, {'label': 'B', 'text': 'cellar'}, {'label': 'C', 'text': 'restaurant'}]",When potatoes aren't raised in town where are they raised?,countryside,cellar,restaurant,0
B,f9329b09df17a1f5c6fdda9cb99a3f51,"[{'label': 'A', 'text': 'cross roads'}, {'label': 'B', 'text': 'gain knowledge'}, {'label': 'C', 'text': 'try to learn'}]",What happens when people sucessfully learn a lesson?,cross roads,gain knowledge,try to learn,1
A,616c8f60c2611e3f08ddfa58f3792306,"[{'label': 'A', 'text': ""friend's house""}, {'label': 'B', 'text': 'space shuttle'}, {'label': 'C', 'text': 'disneyland'}]","Billy was was going on a long vacation, but before he did he got a bite to eat.  Where might he have eaten?",friend's house,space shuttle,disneyland,0
A,847edfc34fb7ae0b05cf5e7b89a19231,"[{'label': 'A', 'text': 'drug store'}, {'label': 'B', 'text': ""dentist's office""}, {'label': 'C', 'text': 'bottle'}]",Where would you get prescription mouthwash?,drug store,dentist's office,bottle,0
C,060cad0d3c007ceb151db9907bfcb214_1,"[{'label': 'A', 'text': 'tomb'}, {'label': 'B', 'text': 'arena'}, {'label': 'C', 'text': 'public building'}]","The central passage was a big arched hallway, you could pay your bills or register to vote at this what?",tomb,arena,public building,2
B,b2d4e5478efbb21a20675b1a5c551fba,"[{'label': 'A', 'text': 'building'}, {'label': 'B', 'text': 'carnival'}, {'label': 'C', 'text': 'plane'}]","They were hoping to attract visitors, so they installed lights, where were they installed?",building,carnival,plane,1
A,c4c3908f2a3d14f786170488a28951a5,"[{'label': 'A', 'text': 'plant trees'}, {'label': 'B', 'text': 'water plants'}, {'label': 'C', 'text': 'garden roses'}]",What is a landscape gardner likely to do?,plant trees,water plants,garden roses,0
A,fbdcc78bfb17162ef2ccca168d4bc416,"[{'label': 'A', 'text': 'wait in line'}, {'label': 'B', 'text': 'bank money'}, {'label': 'C', 'text': 'suffer pain'}]","The demand from people was high, how can chaos be avoided?",wait in line,bank money,suffer pain,0
B,bef9fd3c90cf732f56988b1889dc843b,"[{'label': 'A', 'text': 'gate'}, {'label': 'B', 'text': 'entrance'}, {'label': 'C', 'text': 'front door'}]","The lock prevented people from getting into the school, where was it placed?",gate,entrance,front door,1
A,47789038dad3c24dace1f96daea5f9f4,"[{'label': 'A', 'text': 'pots'}, {'label': 'B', 'text': 'tropical forest'}, {'label': 'C', 'text': 'arboretum'}]",What might I use to grow a ficus on my patio?,pots,tropical forest,arboretum,0
B,27668c852f0b55de5dafdd8c233654ca,"[{'label': 'A', 'text': 'backache'}, {'label': 'B', 'text': 'automobile accidents'}, {'label': 'C', 'text': 'getting tired'}]",Almost everyone who has been driving a car has seen or been in a what?,backache,automobile accidents,getting tired,1
C,cb30c399b5c6faf755f85fc4c11c44f9,"[{'label': 'A', 'text': 'being done against'}, {'label': 'B', 'text': 'war'}, {'label': 'C', 'text': 'hockey game'}]",Violence is inescapable.  In both the conflict between nations and the conflict between men.   Donny enjoyed the violence.  He likes going up against other people.  That's why he played what?,being done against,war,hockey game,2
C,f0d9a492a86f13d4824fea05a6662994,"[{'label': 'A', 'text': 'freezer'}, {'label': 'B', 'text': 'party'}, {'label': 'C', 'text': 'movie'}]",Where can someone enjoy ice cream in the dark?,freezer,party,movie,2
A,4c0c881dbcac12449874cddec830dd90,"[{'label': 'A', 'text': 'space shuttle'}, {'label': 'B', 'text': 'shop'}, {'label': 'C', 'text': 'school'}]",Sam listened for instructions from the ground on the radio.  Where might have Sam been?,space shuttle,shop,school,0
C,c284e22f6f423a41d98e40e09f7f9ba3,"[{'label': 'A', 'text': 'shoes and socks'}, {'label': 'B', 'text': 'desk'}, {'label': 'C', 'text': 'table'}]",Where would most people think putting feet is disgusting?,shoes and socks,desk,table,2
B,f21af98de95eea52f86cabae99895465,"[{'label': 'A', 'text': 'sporting goods store'}, {'label': 'B', 'text': 'park'}, {'label': 'C', 'text': 'gymnasium'}]",Where would you play basketball outside?,sporting goods store,park,gymnasium,1
B,f98236a80823152f6b63748e3c015fbf,"[{'label': 'A', 'text': 'arctic tundra'}, {'label': 'B', 'text': 'great outdoors'}, {'label': 'C', 'text': 'open meadow'}]",Where can you enjoy a hike and maybe an enccouter with a fox?,arctic tundra,great outdoors,open meadow,1
A,9fd4737d024fb0d6a9f047bed295bddb,"[{'label': 'A', 'text': 'refrigerator'}, {'label': 'B', 'text': 'pantry'}, {'label': 'C', 'text': 'kitchen cupboard'}]","If I had a jar which was likely to spoil if left out, where would I want to put it?",refrigerator,pantry,kitchen cupboard,0
C,65577499b731a0f5972f464f070a21ff,"[{'label': 'A', 'text': 'fridge'}, {'label': 'B', 'text': 'grocery store'}, {'label': 'C', 'text': 'supermarket'}]","I want to purchase both frozen food and party supplies in one stop, where would I go?",fridge,grocery store,supermarket,2
A,26686e0f9d1c689cb01cbe5959d1d9ac,"[{'label': 'A', 'text': 'tennessee'}, {'label': 'B', 'text': 'ranch'}, {'label': 'C', 'text': 'switzerland'}]",Where do cows beef rank first in the country?,tennessee,ranch,switzerland,0
B,18faae6eb88365e239013e0d639d2e0e,"[{'label': 'A', 'text': 'doorway'}, {'label': 'B', 'text': 'control panel'}, {'label': 'C', 'text': 'television'}]",On what would you use a knob to change settings?,doorway,control panel,television,1
B,5b31de5a0506985dea62030485e9c3c3,"[{'label': 'A', 'text': 'shame'}, {'label': 'B', 'text': 'arrest'}, {'label': 'C', 'text': 'tension'}]",What is committing perjury likely to lead to?,shame,arrest,tension,1
A,0377d41d9f85cad394fe82bd483f8e48,"[{'label': 'A', 'text': 'response'}, {'label': 'B', 'text': 'hanging up'}, {'label': 'C', 'text': 'whisper'}]","Billy called out to John, and listened for what?",response,hanging up,whisper,0
B,114acc6762809979adead186e0401dd6,"[{'label': 'A', 'text': 'spain'}, {'label': 'B', 'text': 'bible'}, {'label': 'C', 'text': 'ohio'}]",What would you read about an apple tree in?,spain,bible,ohio,1
C,922e7323aa366b5126569c72273af720,"[{'label': 'A', 'text': 'intention'}, {'label': 'B', 'text': 'patience'}, {'label': 'C', 'text': 'basic organization'}]","The dog had the sheep getting in line, it was amazing a dog could have what skills?",intention,patience,basic organization,2
A,28557485af58cf59e09502175a8c1c7e,"[{'label': 'A', 'text': 'separate people'}, {'label': 'B', 'text': 'confuse'}, {'label': 'C', 'text': 'stop people'}]",Why might happen to two individuals experiencing fear that can't agree?,separate people,confuse,stop people,0
B,aebaaedb7bdcf6a22ab90bd076fbef7c,"[{'label': 'A', 'text': 'military base'}, {'label': 'B', 'text': 'bus stop'}, {'label': 'C', 'text': 'water fountain'}]",Where would you see some people standing on a line near a road?,military base,bus stop,water fountain,1
C,0e518b8a5910510a204a745ef469bf1b,"[{'label': 'A', 'text': 'quebec'}, {'label': 'B', 'text': 'manhattan'}, {'label': 'C', 'text': 'wine'}]",What is served with dinner at a french restaurant?,quebec,manhattan,wine,2
A,3e7df8c9f19aa20ca70f57df66b5c68e,"[{'label': 'A', 'text': 'theater'}, {'label': 'B', 'text': 'floor'}, {'label': 'C', 'text': 'conference'}]",Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,theater,floor,conference,0
C,61c139860da6e1a4f5fceb2ec73e5d84,"[{'label': 'A', 'text': 'have children'}, {'label': 'B', 'text': 'learning'}, {'label': 'C', 'text': 'get married'}]",How would you start living life with someone else?,have children,learning,get married,2
A,d4dac21320b938e7fe3f5bd1c891dbf2,"[{'label': 'A', 'text': 'sharing information'}, {'label': 'B', 'text': 'obtaining information'}, {'label': 'C', 'text': 'exchange of ideas'}]","People are always talking for a multitude of reasons, the most basic is that  is a way of doing what with one another?",sharing information,obtaining information,exchange of ideas,0
A,48d0e655c6eb34933ef49dc752fda5d2,"[{'label': 'A', 'text': 'california'}, {'label': 'B', 'text': 'over water'}, {'label': 'C', 'text': 'river valley'}]",Where is known for it's red suspension bridge?,california,over water,river valley,0
A,0bee1f3025f017c0f89dea245f3f36d3,"[{'label': 'A', 'text': 'store'}, {'label': 'B', 'text': 'salad'}, {'label': 'C', 'text': 'cellar'}]",Where do most people get carrots?,store,salad,cellar,0
A,59c0d6337456fd068e7efbdcdbf86600,"[{'label': 'A', 'text': 'meeting'}, {'label': 'B', 'text': 'office'}, {'label': 'C', 'text': 'building'}]",There weren't enough chairs for everyone.  What might have to be delayed?,meeting,office,building,0
C,c90a369cca5be603c23c12ad1912653c,"[{'label': 'A', 'text': 'feel sleepy'}, {'label': 'B', 'text': 'receive mail'}, {'label': 'C', 'text': 'arm himself'}]","The person was scared of violent burgulars, what did he do?",feel sleepy,receive mail,arm himself,2
C,ae99a0b34de27a6ae75133f75080224d,"[{'label': 'A', 'text': 'backyard'}, {'label': 'B', 'text': 'ranch'}, {'label': 'C', 'text': 'farm yard'}]",If you raise vegetables where would you put a shed?,backyard,ranch,farm yard,2
A,2a19422de43f10c657f5983607a24e00,"[{'label': 'A', 'text': 'going to prison'}, {'label': 'B', 'text': 'vengeance'}, {'label': 'C', 'text': 'joy'}]",What is going to happen if you kill people?,going to prison,vengeance,joy,0
A,9f42cc291707c93fd8fa89e87a57c06f,"[{'label': 'A', 'text': 'promotions'}, {'label': 'B', 'text': 'bad mood'}, {'label': 'C', 'text': 'stress'}]",One reason to keep going to work is what?,promotions,bad mood,stress,0
A,3e2222c99e11fca2ad4af2d470eb8ea2,"[{'label': 'A', 'text': 'military base'}, {'label': 'B', 'text': 'city'}, {'label': 'C', 'text': 'bowling alley'}]",Where might a runway be trying to escape?,military base,city,bowling alley,0
B,5e5cf6b2f5e92c17953a5d1f89152203,"[{'label': 'A', 'text': 'forest'}, {'label': 'B', 'text': 'sky'}, {'label': 'C', 'text': 'nest'}]",Where is a bird likely to feel free?,forest,sky,nest,1
B,9e8abd6ed99d6d0125a7a7cdbb272e1c,"[{'label': 'A', 'text': 'enjoy'}, {'label': 'B', 'text': 'might understand'}, {'label': 'C', 'text': 'think about things'}]","if you cogitate on something for a long time, you can get this feeling?",enjoy,might understand,think about things,1
A,47b912335eceb7f460b983aa2af22bcc,"[{'label': 'A', 'text': 'foreleg'}, {'label': 'B', 'text': 'arm'}, {'label': 'C', 'text': 'sleeve'}]","The elbow is at the back of arm, what is the front of leg called?",foreleg,arm,sleeve,0
A,2169cba60263767acdb4ebd7db1b7c7d,"[{'label': 'A', 'text': 'informal'}, {'label': 'B', 'text': 'colloquial'}, {'label': 'C', 'text': 'nonstandard'}]","The business meeting was more casual and not standard protocol, what was it like?",informal,colloquial,nonstandard,0
C,e40b4a354bb9adea3206dacf256a6d6b,"[{'label': 'A', 'text': 'drum kit'}, {'label': 'B', 'text': 'marching band'}, {'label': 'C', 'text': 'orchestra'}]",Where would I go to see a musician playing a snare drum in a theater?,drum kit,marching band,orchestra,2
C,125b36f32b2eab065dcbb005dac510bc,"[{'label': 'A', 'text': 'home'}, {'label': 'B', 'text': 'livingroom'}, {'label': 'C', 'text': ""neighbor's house""}]",Where is the closest sofa located that isn't in your own residence?,home,livingroom,neighbor's house,2
C,7e5c3d7a63d43da5e580741221f6d1f8,"[{'label': 'A', 'text': 'receive orders'}, {'label': 'B', 'text': 'fight for freedom'}, {'label': 'C', 'text': 'report for duty'}]",Brian was a soldier.  he just got word that he was called back to active service.  He'd have to do what soon?,receive orders,fight for freedom,report for duty,2
B,c2c8391dcb5755956d325055de676499,"[{'label': 'A', 'text': 'exhaustion'}, {'label': 'B', 'text': 'exhilaration'}, {'label': 'C', 'text': 'falling down'}]",James loved climbing.  What emotion might he feel from heights?,exhaustion,exhilaration,falling down,1
A,d7b55b297a01e7e7d9cf2d41e974538a,"[{'label': 'A', 'text': 'home'}, {'label': 'B', 'text': 'store'}, {'label': 'C', 'text': 'freezer'}]",Where do you eat most of your food?,home,store,freezer,0
B,717a03ec886b66bbb009bc8e82d6c29c,"[{'label': 'A', 'text': 'main street'}, {'label': 'B', 'text': 'medical center'}, {'label': 'C', 'text': 'metropolitan city'}]",Where would you find a dentist office along side other such providers?,main street,medical center,metropolitan city,1
B,7a1c47ac7a50c09e7e9dbb139c2e05d2,"[{'label': 'A', 'text': ""neighbor's house""}, {'label': 'B', 'text': 'military base'}, {'label': 'C', 'text': 'shelf'}]",Where do soldiers not deployed eat their food?,neighbor's house,military base,shelf,1
A,7c19f766d8287a4dcd128520328154da,"[{'label': 'A', 'text': 'feel anger'}, {'label': 'B', 'text': 'commit crime'}, {'label': 'C', 'text': 'die'}]",After the killing of another young member of the community people began to really what?,feel anger,commit crime,die,0
A,ad32d9cf0c3487e22743264e8d4b1d6b,"[{'label': 'A', 'text': 'compassion'}, {'label': 'B', 'text': 'satisfaction'}, {'label': 'C', 'text': 'friendships'}]","Billy wants to understand people better.  He's a very big-hearrted person,  He has a lot of what?",compassion,satisfaction,friendships,0
B,76da518559303d15ac721dfc1b3f9a2c,"[{'label': 'A', 'text': 'television'}, {'label': 'B', 'text': 'hardware store'}, {'label': 'C', 'text': 'control panel'}]","The knob of the kitchen drawer wouldn't stay tightened, so he went to buy a new screw where?",television,hardware store,control panel,1
A,591221f7cf4790253d19b08d9ea1f77e,"[{'label': 'A', 'text': 'desire'}, {'label': 'B', 'text': 'time'}, {'label': 'C', 'text': 'money'}]","She loved buying products, she was driven by her what to shop more than any practical needs?",desire,time,money,0
A,ed541b14b6a48b9dbdab94a3760aefdb,"[{'label': 'A', 'text': 'caribbean'}, {'label': 'B', 'text': 'weather report'}, {'label': 'C', 'text': 'tropical seas'}]",The meteorologist said that there was a storm coming.  This forced John to delay his trip to what location?,caribbean,weather report,tropical seas,0
C,a19fd0d532358207a2a24e97117a1ebf,"[{'label': 'A', 'text': 'cellar'}, {'label': 'B', 'text': 'rug'}, {'label': 'C', 'text': 'bed'}]",What is a place that could have dust mites that is above the ground?,cellar,rug,bed,2
B,def1255702fb29a9317b2720f2a305de,"[{'label': 'A', 'text': 'homely'}, {'label': 'B', 'text': 'misshapen'}, {'label': 'C', 'text': 'overcast'}]",John thought that Mary was beautiful despite her injury.  But Mary believed that she was what?,homely,misshapen,overcast,1
C,4c1d5622a9a10bc3742504f7f42a6cbd,"[{'label': 'A', 'text': 'learning'}, {'label': 'B', 'text': 'education'}, {'label': 'C', 'text': 'experience'}]",What do you miss out on if you stay in and read book all day?,learning,education,experience,2
A,cbf8ee983afb1c0aae70544a5c584469,"[{'label': 'A', 'text': 'feel better'}, {'label': 'B', 'text': 'make up'}, {'label': 'C', 'text': 'respect'}]","The man was forgiving the person who betrayed him, how is his conscience?",feel better,make up,respect,0
A,c5353268e21553c165a29b46b00b415f,"[{'label': 'A', 'text': 'improved health'}, {'label': 'B', 'text': 'being tired'}, {'label': 'C', 'text': 'increased heart rate'}]",Jogging can do what for your body?,improved health,being tired,increased heart rate,0
C,99cc89f3142659c98a52cf399722001e,"[{'label': 'A', 'text': 'lose weight'}, {'label': 'B', 'text': 'eat healthily'}, {'label': 'C', 'text': 'get in shape'}]",What does being fat lead a person to want to do in the gym?,lose weight,eat healthily,get in shape,2
A,1db62b3cd0e503daa41fe506009b9fee,"[{'label': 'A', 'text': 'united states'}, {'label': 'B', 'text': 'transcaucasia'}, {'label': 'C', 'text': 'deep south'}]",What did georgia leave from in the 1800s?,united states,transcaucasia,deep south,0
C,4aff171205599fffc70a1f28ec8e8365,"[{'label': 'A', 'text': 'landfill'}, {'label': 'B', 'text': 'shopping bag'}, {'label': 'C', 'text': 'antique store'}]",Where could you buy an old pie safe with decorative tin?,landfill,shopping bag,antique store,2
B,a31c1db2f9e6c5221d6053b0b588a489,"[{'label': 'A', 'text': 'enjoy themselves'}, {'label': 'B', 'text': 'face each other'}, {'label': 'C', 'text': 'group together'}]",How can people best have a conversation?,enjoy themselves,face each other,group together,1
C,dae08788c7c4762c2e61d32a9335fc59,"[{'label': 'A', 'text': 'find facts'}, {'label': 'B', 'text': 'wonder'}, {'label': 'C', 'text': 'ask questions'}]","A detective tries to discover truth, some of the best results are from gathering witnesses and doing what?",find facts,wonder,ask questions,2
B,14beecdd1240d0d666c8f291b51f1f21,"[{'label': 'A', 'text': 'creativity'}, {'label': 'B', 'text': 'imagining'}, {'label': 'C', 'text': 'acting skills'}]","The child was pretending he was in space, regular items were parts of his spaceship thanks to his what?",creativity,imagining,acting skills,1
C,e80b13cd7a0d1a125b818b3670a161cf,"[{'label': 'A', 'text': 'depression'}, {'label': 'B', 'text': 'wrong'}, {'label': 'C', 'text': 'relief'}]","After stopping being married to a person you no longer love, what emotion may you experience?",depression,wrong,relief,2
C,4be27ecb52b5059718e599e6899161d3,"[{'label': 'A', 'text': 'decelerate'}, {'label': 'B', 'text': 'arrive late'}, {'label': 'C', 'text': 'accelerate'}]",what happens when a train leaves the station?,decelerate,arrive late,accelerate,2
B,6325cf04cb84e46c88e6ed9a3007e898,"[{'label': 'A', 'text': 'university'}, {'label': 'B', 'text': 'classroom'}, {'label': 'C', 'text': 'home'}]","The poet was being discussed amoung teenagers using Socratic dialogue, where was this happening?",university,classroom,home,1
B,83845a09d5f4d11c15c353697922f7d0,"[{'label': 'A', 'text': 'spain'}, {'label': 'B', 'text': 'woods'}, {'label': 'C', 'text': 'bible'}]",Where could you find a nearby apple tree if you live in the United States?,spain,woods,bible,1
C,dfe18005c6e0baf28ddce8f7652915bf,"[{'label': 'A', 'text': 'burger king'}, {'label': 'B', 'text': 'fast food restaurant'}, {'label': 'C', 'text': 'hockey game'}]","The hamburger were frozen from exposure, where were they?",burger king,fast food restaurant,hockey game,2
A,0ca2e17829243d5e44b437b2b6effcff,"[{'label': 'A', 'text': 'feelings of guilt'}, {'label': 'B', 'text': 'prison sentence'}, {'label': 'C', 'text': 'jailed'}]",What does killing people induce in a normal person?,feelings of guilt,prison sentence,jailed,0
B,5f1b5f7b8cba3d315e96435bb4720135,"[{'label': 'A', 'text': 'home office'}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'newspaper office'}]",Where could a printer be used by thousands of people?,home office,school,newspaper office,1
A,095c1d1e6e72d1bd85f061fd56ac3bba,"[{'label': 'A', 'text': 'cooking pot'}, {'label': 'B', 'text': 'coffee'}, {'label': 'C', 'text': 'food store'}]",What is used to make beans into a drink?,cooking pot,coffee,food store,0
C,e951ec956d4d1b169e467e330c844fda,"[{'label': 'A', 'text': 'go faster'}, {'label': 'B', 'text': 'get away from'}, {'label': 'C', 'text': 'frightened'}]",What does someone feel when they run away from a big animal?,go faster,get away from,frightened,2
A,a1602c8955a5d2796d847c4b9ae13710,"[{'label': 'A', 'text': 'floor'}, {'label': 'B', 'text': 'tree'}, {'label': 'C', 'text': 'rug'}]","The sleeping dog wasn't allowed on the new couch, so it was where?",floor,tree,rug,0
C,c583ea41fff22ff6534ac885b1e33f24,"[{'label': 'A', 'text': 'helpful'}, {'label': 'B', 'text': 'complete tasks'}, {'label': 'C', 'text': 'get things done'}]","She had to run errands that day, she did it right away because she prefers to what?",helpful,complete tasks,get things done,2
C,3ba2c2987da2212976e84b0ce75a02d4,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'person'}]","Bailey saw something scary in the entrance hall,  but closer examination showed that it was just a what?",house,school,person,2
B,3f31ecb9615d6a0016b6ad290c4cc04c,"[{'label': 'A', 'text': 'downtown area'}, {'label': 'B', 'text': 'large city'}, {'label': 'C', 'text': 'middle of town'}]",Where are you likely to find an art gallery?,downtown area,large city,middle of town,1
A,bb5954fa264f657938100e3793d496f9,"[{'label': 'A', 'text': 'deciding'}, {'label': 'B', 'text': 'relaxation'}, {'label': 'C', 'text': 'headache'}]","He was contemplating a choice, what was he doing the following day?",deciding,relaxation,headache,0
C,685d4e3584c1d3cdbe795e7189e29359,"[{'label': 'A', 'text': 'communication'}, {'label': 'B', 'text': 'decisions'}, {'label': 'C', 'text': 'car accident'}]",What could sometimes happen after taking phone call?,communication,decisions,car accident,2
C,10a6a04506f37b3b9e3eb6980034e018,"[{'label': 'A', 'text': 'sink'}, {'label': 'B', 'text': 'arm'}, {'label': 'C', 'text': ""person's head""}]",Most human hair is where?,sink,arm,person's head,2
C,7b89fe3ff96a8701fe46ae0ea6764051,"[{'label': 'A', 'text': 'sparks fly'}, {'label': 'B', 'text': 'unwanted pregnancy'}, {'label': 'C', 'text': 'sexual excitement'}]","When you get down to the primal basics, flirting causes what?",sparks fly,unwanted pregnancy,sexual excitement,2
B,d2e0564f6703c2fb7d6459fba38c49a8,"[{'label': 'A', 'text': 'laconic'}, {'label': 'B', 'text': 'mute'}, {'label': 'C', 'text': 'dour'}]",He was not talkative because he had no voice box making him what?,laconic,mute,dour,1
C,97659c05f0ae633f7c6c5d476cdc3644,"[{'label': 'A', 'text': 'care about'}, {'label': 'B', 'text': 'know all'}, {'label': 'C', 'text': 'popularity'}]",Why would a person be approached by a lot of people?,care about,know all,popularity,2
A,375f76c479c4430010e57518aaad1ddf,"[{'label': 'A', 'text': 'university'}, {'label': 'B', 'text': 'meeting'}, {'label': 'C', 'text': 'class'}]","They prided themselves on being a wealth of knowledge, and that's why many chose to attend their what?",university,meeting,class,0
A,1965732db6d3b02fd4c58c2304c4dc9f,"[{'label': 'A', 'text': 'weather report'}, {'label': 'B', 'text': 'night or day'}, {'label': 'C', 'text': 'atmosphere'}]",What would you use to find out if there will be a cloud in the sky?,weather report,night or day,atmosphere,0
C,a4d459bae0ccc1cdd7d2f84af32efb6c,"[{'label': 'A', 'text': 'make reservations'}, {'label': 'B', 'text': 'prepared to pay'}, {'label': 'C', 'text': 'polite'}]","I went to eat in a restaurant, but I left because the person at the front wasn't what?",make reservations,prepared to pay,polite,2
B,7062c4af56266b55fe83fcb773b5a134,"[{'label': 'A', 'text': 'battlefield'}, {'label': 'B', 'text': 'military base'}, {'label': 'C', 'text': 'war zone'}]",John was a medic but he never saw combat.  Where might he be stationed?,battlefield,military base,war zone,1
A,43fba5a7bea0a27353e177d9256a1807,"[{'label': 'A', 'text': 'mall'}, {'label': 'B', 'text': 'home'}, {'label': 'C', 'text': 'cruise ship'}]",Where is not likely to have a very formal dining area?,mall,home,cruise ship,0
C,6f78514cb269d5ce68ecd9ba2e44d43a,"[{'label': 'A', 'text': 'number 1'}, {'label': 'B', 'text': 'wellness'}, {'label': 'C', 'text': 'own home'}]",What is a person's goal to ownas an adult with a family?,number 1,wellness,own home,2
C,7a91e4eaeae10587d4e2825059653676,"[{'label': 'A', 'text': 'present'}, {'label': 'B', 'text': 'home team'}, {'label': 'C', 'text': 'at home'}]",Billy went away because his parents were fighting and he didn't want to stay where?,present,home team,at home,2
B,f37feb83e46f5cb9e950fad94274e666,"[{'label': 'A', 'text': 'captivity'}, {'label': 'B', 'text': 'barrel'}, {'label': 'C', 'text': 'thailand'}]","The playroom had many classic toys, the child spilled out each and every plastic monkey out of the what?",captivity,barrel,thailand,1
A,5973770bb0e4b43fcaeaba19dd0de38e,"[{'label': 'A', 'text': 'enjoyed'}, {'label': 'B', 'text': 'skip'}, {'label': 'C', 'text': 'awesome'}]",What was the reaction when the children were given ice cream?,enjoyed,skip,awesome,0
A,2b0cb3200c53afec8b88d75ae922ec3d,"[{'label': 'A', 'text': 'basement'}, {'label': 'B', 'text': 'rest area'}, {'label': 'C', 'text': 'toy store'}]",Bill's power is out.  Where does he go to check his breaker box?,basement,rest area,toy store,0
A,0d67888163f77fe74d5f0b591e80f6c2,"[{'label': 'A', 'text': 'let blood'}, {'label': 'B', 'text': 'distance himself'}, {'label': 'C', 'text': 'study medicine'}]",What treatment might an old time doctor have tried to accomplish with leeches?,let blood,distance himself,study medicine,0
A,5e5f36a1feb659fd0664573ff85cc065,"[{'label': 'A', 'text': 'like'}, {'label': 'B', 'text': 'peace'}, {'label': 'C', 'text': 'problem'}]","The men talked at length and found they were agreeing with a lot of things, how would they describe their feeling toward one another?",like,peace,problem,0
